country,iso2c,iso3c,year,status,lastupdated,population,co2_emissions,gdp_per_cap,region,capital,longitude,latitude,income,lending
Mauritius,MU,MUS,2014,,2025-07-01,1261208,3.16355430666472,9181.61575362564,Sub-Saharan Africa,Port Louis,57.4977,-20.1605,Upper middle income,IBRD
Mauritius,MU,MUS,2008,,2025-07-01,1244121,2.80270166647778,7466.69465771689,Sub-Saharan Africa,Port Louis,57.4977,-20.1605,Upper middle income,IBRD
Mauritius,MU,MUS,2009,,2025-07-01,1247429,2.75542736300022,7693.76434353874,Sub-Saharan Africa,Port Louis,57.4977,-20.1605,Upper middle income,IBRD
Mauritius,MU,MUS,2010,,2025-07-01,1250400,2.93881957773513,8011.45517219702,Sub-Saharan Africa,Port Louis,57.4977,-20.1605,Upper middle income,IBRD
Mauritius,MU,MUS,1997,,2025-07-01,1148284,1.43048235453947,4977.19016757315,Sub-Saharan Africa,Port Louis,57.4977,-20.1605,Upper middle income,IBRD
Mauritius,MU,MUS,1998,,2025-07-01,1160421,1.55262615895438,5224.18419650851,Sub-Saharan Africa,Port Louis,57.4977,-20.1605,Upper middle income,IBRD
Mexico,MX,MEX,1997,,2025-07-01,94021207,3.83635045229743,8770.84481560799,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1998,,2025-07-01,95575245,4.01754554748983,9161.89527790964,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2010,,2025-07-01,113623895,4.19738559393691,9389.06722045352,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1996,,2025-07-01,92452702,3.69794384159805,8320.6529570172,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2009,,2025-07-01,111999721,4.12095937274701,9074.1188146315,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2001,,2025-07-01,100099099,3.94369283983265,9398.35074363503,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2011,,2025-07-01,115243504,4.2216609449848,9575.93437796508,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1995,,2025-07-01,90862455,3.59047529587441,7970.64038502779,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2000,,2025-07-01,98625552,4.02242412797852,9581.96970218684,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2012,,2025-07-01,116818208,4.33344945678331,9782.51776268033,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2002,,2025-07-01,101548624,3.94818249826802,9242.27886137666,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1999,,2025-07-01,97115707,3.84149085173215,9264.97729267637,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2008,,2025-07-01,110374288,4.2787664460404,9826.34218464752,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2004,,2025-07-01,104394131,4.12319826676846,9421.28976148291,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2013,,2025-07-01,118343573,4.17439314596324,9738.71059677222,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2014,,2025-07-01,119784261,4.0140164992127,9862.4812527519,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2003,,2025-07-01,102978515,4.08524049895262,9221.9966670073,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2015,,2025-07-01,121072306,4.04965029740162,10021.2386124039,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2005,,2025-07-01,105811504,4.22722561433396,9491.51730283716,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2006,,2025-07-01,107253666,4.32537009970363,9813.82804202904,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2007,,2025-07-01,108774360,4.32861291944168,9877.69532652913,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
"Micronesia, Fed. Sts.",FM,FSM,2014,,2025-07-01,108396,0,2790.77010690782,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2001,,2025-07-01,112365,0,2826.84271814889,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2015,,2025-07-01,108716,0,2911.16211045292,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2003,,2025-07-01,112285,0,2889.04669625569,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2013,,2025-07-01,108121,0,2863.90347357213,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2000,,2025-07-01,112044,0,2774.79494666123,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2005,,2025-07-01,111412,0,2879.62178695366,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2002,,2025-07-01,112448,0,2840.20752247657,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2012,,2025-07-01,107890,0,2979.68061790385,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2004,,2025-07-01,111925,0,2809.06585903908,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1996,,2025-07-01,110710,0,2734.95215490209,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2006,,2025-07-01,110729,0,2895.03542297907,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2010,,2025-07-01,107540,0,2952.11580223798,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1995,,2025-07-01,110230,0,2837.15025158891,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1999,,2025-07-01,111680,0,2655.47572825017,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2009,,2025-07-01,107957,0,2875.73866449213,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2008,,2025-07-01,108936,0,2819.07927372108,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2011,,2025-07-01,107698,0,3041.77717927473,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1998,,2025-07-01,111377,0,2626.59893890544,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2007,,2025-07-01,109880,0,2863.83528755232,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1997,,2025-07-01,111071,0,2560.83810825059,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2006,,2025-07-01,569898499,3.59644038501397,4568.71814462583,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2007,,2025-07-01,583743828,3.69153583101411,4693.69304245449,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2008,,2025-07-01,597799097,3.7974050193138,4783.88447188529,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2009,,2025-07-01,612128501,3.83213824143493,4723.90665169633,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2010,,2025-07-01,624828664,3.91090108690999,4850.36649873449,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2011,,2025-07-01,639053870,3.91320786675102,4922.32565988064,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2012,,2025-07-01,653273442,4.03122875209564,5006.12032400224,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2013,,2025-07-01,667464006,4.02284549017699,5018.47135240207,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2014,,2025-07-01,680716578,4.08078845758226,5071.9355052414,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2015,,2025-07-01,694232973,4.06865438316239,5108.83117786409,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,1995,,2025-07-01,438968860,2.94829740621934,3624.67691339594,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,1996,,2025-07-01,449859387,2.96831997235504,3717.32628151399,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,1997,,2025-07-01,460864078,3.02674892017497,3778.60549601816,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,1998,,2025-07-01,472047033,2.98391738759864,3842.77758245023,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,1999,,2025-07-01,483430509,3.02744248402871,3856.91416118473,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2000,,2025-07-01,494850317,3.07980353814424,4007.86448293982,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2001,,2025-07-01,506478256,3.15928856919003,3992.69227699441,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2002,,2025-07-01,518193093,3.1902076674823,3983.85231024802,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2003,,2025-07-01,530338988,3.22991031334734,4075.67089651208,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2004,,2025-07-01,543086512,3.34776138120737,4296.09607908562,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan",ZQ,MEA,2005,,2025-07-01,556210211,3.48042819345478,4416.550379948,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,1995,,2025-07-01,412447289,2.06130081032264,2046.08067446261,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,1996,,2025-07-01,422368926,2.05689811125269,2117.1043305019,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,1997,,2025-07-01,432334916,2.10855312222634,2139.88469448444,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,1998,,2025-07-01,442475967,2.0301119401803,2204.15802098295,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,1999,,2025-07-01,452793419,2.06497999706577,2244.70605744,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2000,,2025-07-01,462980522,2.10754692302967,2321.52827325069,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2001,,2025-07-01,473223662,2.15856622846265,2335.69429512772,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2002,,2025-07-01,483540516,2.15475069332969,2358.7981156508,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2003,,2025-07-01,494288606,2.16884757986959,2372.15142321785,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2004,,2025-07-01,505618583,2.26609531679499,2497.58400724467,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2005,,2025-07-01,517240777,2.36503949820974,2562.3369089451,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2006,,2025-07-01,529158464,2.43644110390956,2639.88821206189,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2007,,2025-07-01,540838105,2.4990670355214,2733.13754740912,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2008,,2025-07-01,552681993,2.52253958301802,2767.19467629943,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2009,,2025-07-01,565038251,2.5481176820233302,2783.3018486405,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2010,,2025-07-01,577396038,2.53891356895167,2855.29922564585,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2011,,2025-07-01,589646039,2.49841756407262,2785.48059599681,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2012,,2025-07-01,601566988,2.56357856786675,2827.37163394722,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2013,,2025-07-01,613151287,2.55762275049736,2804.95399171853,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2014,,2025-07-01,624564062,2.57620317768031,2819.68611736515,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",XQ,MNA,2015,,2025-07-01,635352686,2.53191327916739,2802.63134980934,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2014,,2025-07-01,620390664,2.57620317768031,2816.94038359447,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2015,,2025-07-01,631082594,2.53191327916739,2799.45441811562,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2004,,2025-07-01,502381957,2.26609531679499,2498.04756873905,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2005,,2025-07-01,513920381,2.36503949820974,2561.88921859948,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2006,,2025-07-01,525752130,2.43644110390956,2640.53907520325,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2007,,2025-07-01,537343609,2.4990670355214,2734.20459831487,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2008,,2025-07-01,549090016,2.52253958301802,2767.73121117582,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2009,,2025-07-01,561349152,2.5481176820233302,2782.93323146614,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2010,,2025-07-01,573609877,2.53891356895167,2854.8294150761,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2011,,2025-07-01,585763053,2.49841756407262,2783.21089956895,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2012,,2025-07-01,597586990,2.56357856786675,2824.63830445766,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2013,,2025-07-01,609074579,2.55762275049736,2801.57604475889,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,1995,,2025-07-01,409972623,2.06130081032264,2045.22246591629,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,1996,,2025-07-01,419780929,2.05689811125269,2117.1043897866,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,1997,,2025-07-01,429628398,2.10855312222634,2138.73042779204,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,1998,,2025-07-01,439699399,2.0301119401803,2201.71814439502,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,1999,,2025-07-01,449944988,2.06497999706577,2241.60246064599,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2000,,2025-07-01,460058369,2.10754692302967,2320.80463764382,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2001,,2025-07-01,470225878,2.15856622846265,2336.86191907428,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2002,,2025-07-01,480465143,2.15475069332969,2362.14666917658,NA,NA,NA,NA,NA,NA
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",T3,TMN,2003,,2025-07-01,491133637,2.16884757986959,2374.28174809087,NA,NA,NA,NA,NA,NA
Middle income,XP,MIC,2013,,2025-07-01,5322381812,3.63566421814312,4273.3557541338,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2010,,2025-07-01,5123741911,3.28357407739434,3733.96556155466,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1995,,2025-07-01,4153549029,1.95740206264551,1937.29361845266,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2011,,2025-07-01,5188568435,3.46728065173064,3926.2480049756,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2012,,2025-07-01,5255534995,3.553497666669,4095.54004207798,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2014,,2025-07-01,5388846648,3.65835935343157,4441.19227224839,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2015,,2025-07-01,5453063887,3.59161977187832,4599.80845420887,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2000,,2025-07-01,4491582042,2.01785331803765,2276.20890500993,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2001,,2025-07-01,4557281954,2.04872489119623,2325.0006470529,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2002,,2025-07-01,4620891319,2.11617189294863,2402.82380144628,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2009,,2025-07-01,5059811744,3.08558435006201,3494.91272392487,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1999,,2025-07-01,4425269853,1.95691538813884,2187.29976858484,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1996,,2025-07-01,4221979035,1.9472020266913,2025.39334781667,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1997,,2025-07-01,4290382932,1.9822785503364,2105.87038259082,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,1998,,2025-07-01,4358459090,1.98129882737072,2141.75676679156,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2008,,2025-07-01,4996382425,3.01185684074225,3402.1783006843,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2003,,2025-07-01,4683580056,2.27628262690123,2511.49537260931,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2006,,2025-07-01,4872116354,2.79391027759811,3023.69474527142,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2007,,2025-07-01,4933710362,2.95185785522982,3251.70375528878,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2005,,2025-07-01,4809774178,2.63012672637787,2828.94500281931,Aggregates,,,,Aggregates,Aggregates
Middle income,XP,MIC,2004,,2025-07-01,4746877931,2.46330048105862,2669.19549280949,Aggregates,,,,Aggregates,Aggregates
Moldova,MD,MDA,1995,,2025-07-01,2953200,4.15122578897467,1511.95831765054,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1996,,2025-07-01,2947293,3.58301668683772,1425.9518091471,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2004,,2025-07-01,2896023,2.72390792476441,1781.19145323724,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2003,,2025-07-01,2903198,2.71004595621794,1654.36629303195,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2015,,2025-07-01,2835978,2.92534004142486,2749.55137054338,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1997,,2025-07-01,2936413,3.27971576205391,1454.80861555923,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1998,,2025-07-01,2935227,2.99312455220669,1360.18161095544,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2006,,2025-07-01,2880967,2.81478406382301,2017.17730062908,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2007,,2025-07-01,2874299,2.79121970261271,2082.51260097669,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2005,,2025-07-01,2888985,2.88281178337721,1919.44550763748,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2009,,2025-07-01,2865213,2.72419537395649,2116.94357544097,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2010,,2025-07-01,2862354,2.97031743802479,2269.51116145996,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,1999,,2025-07-01,2930622,2.54198596748404,1316.43254916007,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2008,,2025-07-01,2868833,2.762203307059,2249.22589719372,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2000,,2025-07-01,2924668,2.35667774940609,1346.9156717656101,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2002,,2025-07-01,2911385,2.50959594832013,1547.57421231612,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2014,,2025-07-01,2857815,2.8126733186018,2737.80185056647,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2011,,2025-07-01,2860699,2.98252280299325,2402.94446306051,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2001,,2025-07-01,2918135,2.45999585351603,1432.2768928234,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2013,,2025-07-01,2859558,2.61981047420615,2605.85029986142,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Moldova,MD,MDA,2012,,2025-07-01,2860324,2.91935459059883,2389.08666147529,Europe & Central Asia,Chisinau,28.8497,47.0167,Upper middle income,IBRD
Monaco,MC,MCO,2009,,2025-07-01,32364,NA,142375.532007071,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2006,,2025-07-01,32057,NA,140615.178788026,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2007,,2025-07-01,31837,NA,162028.480643444,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2008,,2025-07-01,31836,NA,163243.752211148,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2011,,2025-07-01,33946,NA,148272.711991792,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2012,,2025-07-01,34711,NA,146472.677860476,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2013,,2025-07-01,35447,NA,157167.975027858,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2010,,2025-07-01,33163,NA,141814.78664157,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2005,,2025-07-01,32210,NA,132253.218402608,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1998,,2025-07-01,32267,NA,112873.604489635,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1995,,2025-07-01,31609,NA,107691.087543628,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2014,,2025-07-01,36128,NA,165288.200345355,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1997,,2025-07-01,32063,NA,109747.029483889,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2015,,2025-07-01,36757,NA,170437.101188261,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1999,,2025-07-01,32410,NA,116084.581378187,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,1996,,2025-07-01,31837,NA,108107.452988927,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2001,,2025-07-01,32447,NA,123122.12291461,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2004,,2025-07-01,32307,NA,129403.404955341,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2000,,2025-07-01,32455,NA,120456.506337384,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2003,,2025-07-01,32374,NA,126022.239091348,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
Monaco,MC,MCO,2002,,2025-07-01,32422,NA,124481.880220824,Europe & Central Asia,Monaco,7.41891,43.7325,High income,Not classified
